Value,Unit,source,category,type,tech,table,code,codetype,fuel,tech2,ef,unit,reference,pol,region,other,id,lat,lon,alt,activity,unit_activity,date_activity,emissions
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,HERE,,1,-23,-46,10,397.847107508229,GJ,2020-04-01,22.2794380204608
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,HERE,,1,-23,-46,10,397.847107508229,GJ,2020-04-01,38364396.5770185
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,HERE,,1,-23,-46,10,411.460455534801,GJ,2020-05-01,1525.28390866751
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,HERE,,1,-23,-46,10,411.460455534801,GJ,2020-05-01,23.0417855099489
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,HERE,,1,-23,-46,10,411.460455534801,GJ,2020-05-01,39677131.7272209
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,HERE,,1,-23,-46,10,642.648341758711,GJ,2020-06-01,2382.29740289954
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,HERE,,1,-23,-46,10,642.648341758711,GJ,2020-06-01,35.9883071384878
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,HERE,,1,-23,-46,10,642.648341758711,GJ,2020-06-01,61970579.5957925
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,HERE,,1,-23,-46,10,468.674897877099,GJ,2020-07-01,1737.37784643041
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,HERE,,1,-23,-46,10,468.674897877099,GJ,2020-07-01,26.2457942811176
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,HERE,,1,-23,-46,10,468.674897877099,GJ,2020-07-01,45194320.4022887
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,HERE,,1,-23,-46,10,565.572536590929,GJ,2020-08-01,2096.57739314257
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,HERE,,1,-23,-46,10,565.572536590929,GJ,2020-08-01,31.672062049092
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,HERE,,1,-23,-46,10,565.572536590929,GJ,2020-08-01,54538159.7034633
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,HERE,,1,-23,-46,10,569.097195447542,GJ,2020-09-01,2109.64330352404
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,HERE,,1,-23,-46,10,569.097195447542,GJ,2020-09-01,31.8694429450624
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,HERE,,1,-23,-46,10,569.097195447542,GJ,2020-09-01,54878042.5570065
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,HERE,,1,-23,-46,10,549.027309609318,GJ,2020-10-01,2035.24423672174
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,HERE,,1,-23,-46,10,549.027309609318,GJ,2020-10-01,30.7455293381218
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,HERE,,1,-23,-46,10,549.027309609318,GJ,2020-10-01,52942703.4656266
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,HERE,,1,-23,-46,10,617.387170327299,GJ,2020-11-01,2288.6542404033
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,HERE,,1,-23,-46,10,617.387170327299,GJ,2020-11-01,34.5736815383287
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,HERE,,1,-23,-46,10,617.387170327299,GJ,2020-11-01,59534644.8346614
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,HERE,,1,-23,-46,10,505.916156785815,GJ,2020-12-01,1875.43119320501
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,HERE,,1,-23,-46,10,505.916156785815,GJ,2020-12-01,28.3313047800056
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,HERE,,1,-23,-46,10,505.916156785815,GJ,2020-12-01,48785494.9988561
