Value,Unit,source,category,type,tech,table,code,codetype,fuel,tech2,ef,unit,reference,pol,region,other,id,lat,lon,alt,activity,unit_activity,date_activity,emissions
2.2,% of PM2.5,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",2.2,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,535.523768879369,GJ,2020-02-01,36.5227210375729
3.1,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",3.1,g/GJ,"US EPA (1998), chapter 1.1",PM2.5,HERE,"",1,-23,-46,10,535.523768879369,GJ,2020-02-01,1660.12368352604
6,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",6,g/GJ,"US EPA (1998), chapter 1.1",PM10,HERE,"",1,-23,-46,10,535.523768879369,GJ,2020-02-01,3213.14261327621
8,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8,g/GJ,"US EPA (1998), chapter 1.1",TSP,HERE,"",1,-23,-46,10,535.523768879369,GJ,2020-02-01,4284.19015103495
820,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",820,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,535.523768879369,GJ,2020-02-01,439129.490481082
0.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",0.7,g/GJ,"US EPA (1998), chapter 1.1",NMVOC,HERE,"",1,-23,-46,10,535.523768879369,GJ,2020-02-01,374.866638215558
244,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",244,g/GJ,"US EPA (1998), chapter 1.1",NOx,HERE,"",1,-23,-46,10,584.336658442795,GJ,2020-03-01,142578.144660042
8.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8.7,g/GJ,"US EPA (1998), chapter 1.1",CO,HERE,"",1,-23,-46,10,584.336658442795,GJ,2020-03-01,5083.72892845232
2.2,% of PM2.5,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",2.2,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,584.336658442795,GJ,2020-03-01,39.8517601057986
3.1,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",3.1,g/GJ,"US EPA (1998), chapter 1.1",PM2.5,HERE,"",1,-23,-46,10,584.336658442795,GJ,2020-03-01,1811.44364117266
6,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",6,g/GJ,"US EPA (1998), chapter 1.1",PM10,HERE,"",1,-23,-46,10,584.336658442795,GJ,2020-03-01,3506.01995065677
8,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8,g/GJ,"US EPA (1998), chapter 1.1",TSP,HERE,"",1,-23,-46,10,584.336658442795,GJ,2020-03-01,4674.69326754236
820,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",820,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,584.336658442795,GJ,2020-03-01,479156.059923092
0.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",0.7,g/GJ,"US EPA (1998), chapter 1.1",NMVOC,HERE,"",1,-23,-46,10,584.336658442795,GJ,2020-03-01,409.035660909956
244,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",244,g/GJ,"US EPA (1998), chapter 1.1",NOx,HERE,"",1,-23,-46,10,716.57457047285,GJ,2020-04-01,174844.195195375
8.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8.7,g/GJ,"US EPA (1998), chapter 1.1",CO,HERE,"",1,-23,-46,10,716.57457047285,GJ,2020-04-01,6234.1987631138
2.2,% of PM2.5,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",2.2,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,716.57457047285,GJ,2020-04-01,48.8703857062484
3.1,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",3.1,g/GJ,"US EPA (1998), chapter 1.1",PM2.5,HERE,"",1,-23,-46,10,716.57457047285,GJ,2020-04-01,2221.38116846584
6,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",6,g/GJ,"US EPA (1998), chapter 1.1",PM10,HERE,"",1,-23,-46,10,716.57457047285,GJ,2020-04-01,4299.4474228371
8,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8,g/GJ,"US EPA (1998), chapter 1.1",TSP,HERE,"",1,-23,-46,10,716.57457047285,GJ,2020-04-01,5732.5965637828
820,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",820,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,716.57457047285,GJ,2020-04-01,587591.147787737
0.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",0.7,g/GJ,"US EPA (1998), chapter 1.1",NMVOC,HERE,"",1,-23,-46,10,716.57457047285,GJ,2020-04-01,501.602199330995
244,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",244,g/GJ,"US EPA (1998), chapter 1.1",NOx,HERE,"",1,-23,-46,10,798.958999121809,GJ,2020-05-01,194945.995785721
8.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8.7,g/GJ,"US EPA (1998), chapter 1.1",CO,HERE,"",1,-23,-46,10,798.958999121809,GJ,2020-05-01,6950.94329235974
2.2,% of PM2.5,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",2.2,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,798.958999121809,GJ,2020-05-01,54.4890037401074
3.1,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",3.1,g/GJ,"US EPA (1998), chapter 1.1",PM2.5,HERE,"",1,-23,-46,10,798.958999121809,GJ,2020-05-01,2476.77289727761
6,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",6,g/GJ,"US EPA (1998), chapter 1.1",PM10,HERE,"",1,-23,-46,10,798.958999121809,GJ,2020-05-01,4793.75399473086
8,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8,g/GJ,"US EPA (1998), chapter 1.1",TSP,HERE,"",1,-23,-46,10,798.958999121809,GJ,2020-05-01,6391.67199297447
820,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",820,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,798.958999121809,GJ,2020-05-01,655146.379279884
0.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",0.7,g/GJ,"US EPA (1998), chapter 1.1",NMVOC,HERE,"",1,-23,-46,10,798.958999121809,GJ,2020-05-01,559.271299385266
244,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",244,g/GJ,"US EPA (1998), chapter 1.1",NOx,HERE,"",1,-23,-46,10,608.151660491895,GJ,2020-06-01,148389.005160022
8.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8.7,g/GJ,"US EPA (1998), chapter 1.1",CO,HERE,"",1,-23,-46,10,608.151660491895,GJ,2020-06-01,5290.91944627949
2.2,% of PM2.5,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",2.2,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,608.151660491895,GJ,2020-06-01,41.4759432455473
3.1,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",3.1,g/GJ,"US EPA (1998), chapter 1.1",PM2.5,HERE,"",1,-23,-46,10,608.151660491895,GJ,2020-06-01,1885.27014752488
6,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",6,g/GJ,"US EPA (1998), chapter 1.1",PM10,HERE,"",1,-23,-46,10,608.151660491895,GJ,2020-06-01,3648.90996295137
8,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8,g/GJ,"US EPA (1998), chapter 1.1",TSP,HERE,"",1,-23,-46,10,608.151660491895,GJ,2020-06-01,4865.21328393516
820,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",820,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,608.151660491895,GJ,2020-06-01,498684.361603354
0.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",0.7,g/GJ,"US EPA (1998), chapter 1.1",NMVOC,HERE,"",1,-23,-46,10,608.151660491895,GJ,2020-06-01,425.706162344327
244,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",244,g/GJ,"US EPA (1998), chapter 1.1",NOx,HERE,"",1,-23,-46,10,446.018138267045,GJ,2020-07-01,108828.425737159
8.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8.7,g/GJ,"US EPA (1998), chapter 1.1",CO,HERE,"",1,-23,-46,10,446.018138267045,GJ,2020-07-01,3880.35780292329
2.2,% of PM2.5,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",2.2,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,446.018138267045,GJ,2020-07-01,30.4184370298125
3.1,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",3.1,g/GJ,"US EPA (1998), chapter 1.1",PM2.5,HERE,"",1,-23,-46,10,446.018138267045,GJ,2020-07-01,1382.65622862784
6,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",6,g/GJ,"US EPA (1998), chapter 1.1",PM10,HERE,"",1,-23,-46,10,446.018138267045,GJ,2020-07-01,2676.10882960227
8,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8,g/GJ,"US EPA (1998), chapter 1.1",TSP,HERE,"",1,-23,-46,10,446.018138267045,GJ,2020-07-01,3568.14510613636
820,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",820,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,446.018138267045,GJ,2020-07-01,365734.873378977
0.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",0.7,g/GJ,"US EPA (1998), chapter 1.1",NMVOC,HERE,"",1,-23,-46,10,446.018138267045,GJ,2020-07-01,312.212696786932
244,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",244,g/GJ,"US EPA (1998), chapter 1.1",NOx,HERE,"",1,-23,-46,10,643.86873416625,GJ,2020-08-01,157103.971136565
8.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8.7,g/GJ,"US EPA (1998), chapter 1.1",CO,HERE,"",1,-23,-46,10,643.86873416625,GJ,2020-08-01,5601.65798724637
2.2,% of PM2.5,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",2.2,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,643.86873416625,GJ,2020-08-01,43.9118476701382
3.1,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",3.1,g/GJ,"US EPA (1998), chapter 1.1",PM2.5,HERE,"",1,-23,-46,10,643.86873416625,GJ,2020-08-01,1995.99307591537
6,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",6,g/GJ,"US EPA (1998), chapter 1.1",PM10,HERE,"",1,-23,-46,10,643.86873416625,GJ,2020-08-01,3863.2124049975
8,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8,g/GJ,"US EPA (1998), chapter 1.1",TSP,HERE,"",1,-23,-46,10,643.86873416625,GJ,2020-08-01,5150.94987333
820,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",820,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,643.86873416625,GJ,2020-08-01,527972.362016325
0.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",0.7,g/GJ,"US EPA (1998), chapter 1.1",NMVOC,HERE,"",1,-23,-46,10,643.86873416625,GJ,2020-08-01,450.708113916375
244,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",244,g/GJ,"US EPA (1998), chapter 1.1",NOx,HERE,"",1,-23,-46,10,607.302271859379,GJ,2020-09-01,148181.754333688
8.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8.7,g/GJ,"US EPA (1998), chapter 1.1",CO,HERE,"",1,-23,-46,10,607.302271859379,GJ,2020-09-01,5283.5297651766
2.2,% of PM2.5,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",2.2,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,607.302271859379,GJ,2020-09-01,41.4180149408096
3.1,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",3.1,g/GJ,"US EPA (1998), chapter 1.1",PM2.5,HERE,"",1,-23,-46,10,607.302271859379,GJ,2020-09-01,1882.63704276407
6,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",6,g/GJ,"US EPA (1998), chapter 1.1",PM10,HERE,"",1,-23,-46,10,607.302271859379,GJ,2020-09-01,3643.81363115627
8,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8,g/GJ,"US EPA (1998), chapter 1.1",TSP,HERE,"",1,-23,-46,10,607.302271859379,GJ,2020-09-01,4858.41817487503
820,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",820,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,607.302271859379,GJ,2020-09-01,497987.862924691
0.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",0.7,g/GJ,"US EPA (1998), chapter 1.1",NMVOC,HERE,"",1,-23,-46,10,607.302271859379,GJ,2020-09-01,425.111590301565
244,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",244,g/GJ,"US EPA (1998), chapter 1.1",NOx,HERE,"",1,-23,-46,10,438.481728644524,GJ,2020-10-01,106989.541789264
8.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8.7,g/GJ,"US EPA (1998), chapter 1.1",CO,HERE,"",1,-23,-46,10,438.481728644524,GJ,2020-10-01,3814.79103920736
2.2,% of PM2.5,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",2.2,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,438.481728644524,GJ,2020-10-01,29.9044538935566
3.1,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",3.1,g/GJ,"US EPA (1998), chapter 1.1",PM2.5,HERE,"",1,-23,-46,10,438.481728644524,GJ,2020-10-01,1359.29335879803
6,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",6,g/GJ,"US EPA (1998), chapter 1.1",PM10,HERE,"",1,-23,-46,10,438.481728644524,GJ,2020-10-01,2630.89037186715
8,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8,g/GJ,"US EPA (1998), chapter 1.1",TSP,HERE,"",1,-23,-46,10,438.481728644524,GJ,2020-10-01,3507.85382915619
820,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",820,g/GJ,See note in Guidebook chapter,SOx,HERE,"",1,-23,-46,10,438.481728644524,GJ,2020-10-01,359555.01748851
0.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",0.7,g/GJ,"US EPA (1998), chapter 1.1",NMVOC,HERE,"",1,-23,-46,10,438.481728644524,GJ,2020-10-01,306.937210051167
244,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",244,g/GJ,"US EPA (1998), chapter 1.1",NOx,HERE,"",1,-23,-46,10,467.837823878252,GJ,2020-11-01,114152.429026293
8.7,g/GJ,EMEP,Public electricity and heat production,Tier 2 Emission Factor,Wet Bottom Boilers,Table_3-16,1.A.1.a,NFR,"Coking Coal, Steam Coal & Sub-Bituminous Coal","",8.7,g/GJ,"US EPA (1998), chapter 1.1",CO,HERE,"",1,-23,-46,10,467.837823878252,GJ,2020-11-01,4070.18906774079
