Value,Unit,source,category,type,tech,table,code,codetype,fuel,tech2,ef,unit,reference,pol,region,other,id,lat,lon,alt,activity,unit_activity,date_activity,emissions
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,UF,,2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,11755588.9528
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,UF,,2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,20242704334259
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,UF,,3102,-27.23360025,-52.0317881,20,2891477.015,GJ,2020-01-01,10718705.294605
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,UF,,3102,-27.23360025,-52.0317881,20,2891477.015,GJ,2020-01-01,161922.71284
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,UF,,3102,-27.23360025,-52.0317881,20,2891477.015,GJ,2020-01-01,278825128556.45
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,UF,,3150,-1.54139616,-48.7325286,20,27894894.92,GJ,2020-01-01,103406375.46844
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,UF,,3150,-1.54139616,-48.7325286,20,27894894.92,GJ,2020-01-01,1562114.11552
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,UF,,3150,-1.54139616,-48.7325286,20,27894894.92,GJ,2020-01-01,2689904717135.6
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,UF,,4206,-2.70675716,-44.35099291,20,20198510.39,GJ,2020-01-01,74875878.01573
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,UF,,4206,-2.70675716,-44.35099291,20,20198510.39,GJ,2020-01-01,1131116.58184
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,UF,,4206,-2.70675716,-44.35099291,20,20198510.39,GJ,2020-01-01,1947742356907.7
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,UF,,4374,-2.52462078,-44.29609011,20,96731794.36,GJ,2020-01-01,358584761.69252
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,UF,,4374,-2.52462078,-44.29609011,20,96731794.36,GJ,2020-01-01,5416980.48416
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,UF,,4374,-2.52462078,-44.29609011,20,96731794.36,GJ,2020-01-01,9327846930134.8
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,UF,,4394,-3.55240833,-38.80846389,20,248389666.6,GJ,2020-01-01,920780494.0862
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,UF,,4394,-3.55240833,-38.80846389,20,248389666.6,GJ,2020-01-01,13909821.3296
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,UF,,4394,-3.55240833,-38.80846389,20,248389666.6,GJ,2020-01-01,23952215550238
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,UF,,4462,-31.54575074,-53.65658261,20,202403391.1,GJ,2020-01-01,750309370.8077
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,UF,,4462,-31.54575074,-53.65658261,20,202403391.1,GJ,2020-01-01,11334589.9016
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,UF,,4462,-31.54575074,-53.65658261,20,202403391.1,GJ,2020-01-01,19517759003773
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,UF,,5138,-3.591843,-38.86609011,20,125871860.3,GJ,2020-01-01,466606986.1321
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,UF,,5138,-3.591843,-38.86609011,20,125871860.3,GJ,2020-01-01,7048824.1768
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,UF,,5138,-3.591843,-38.86609011,20,125871860.3,GJ,2020-01-01,12137823488729
3.707,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",3.707,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",N2O,UF,,7022,-31.45092615,-53.77901991,20,199511914.1,GJ,2020-01-01,739590665.5687
0.056,kg/TJ,IPCC,"1.A.1.a.i - Electricity Generation
",Measured,Power Boiler with circulating fluidized bed in the capacity of 200MW,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",1.A.1.a.i,IPCC 2006,Anthracite,"Load during measurement about 60% -100%, Flue gas(dry) : O2 3.65%, CO2 14.5%, CO 59.9ppm",0.056,g/GJ,"Byung Moo Min and et al., Development of Country Specified Greenhouse Gases emission Factor(I) (2008), KEMCO-2007-31, pp 84-85",CH4,UF,,7022,-31.45092615,-53.77901991,20,199511914.1,GJ,2020-01-01,11172667.1896
96.430,kg/GJ,IPCC,"1.A.1.a.i - Electricity Generation
",Modeled,Combustion at thermal power plants,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",1.A.1.a.i,IPCC 2006,Anthracite,,96430,g/GJ,"Chernyavskyy M. CO2 emissions from coal-burning thermal power plants of Ukraine since 1990 and the main factors for their calculation // Intern. J. of Energy for a Clean Environment, 2023, 24 (1), 97-113.",CO2,UF,,7022,-31.45092615,-53.77901991,20,199511914.1,GJ,2020-01-01,19238933876663
