Value,Unit,source,category,type,tech,table,code,codetype,fuel,tech2,ef,unit,reference,pol,region,other,id,lat,lon,alt,activity,unit_activity,date_activity,emissions
1,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",1,g/GJ,"US EPA (1998), chapter 1.1",NMVOC,UF,"",2204,-23.85222205,-50.3902778,20,11565908.06,GJ,2020-01-01,11565908.06
209,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",209,g/GJ,"US EPA (1998), chapter 1.1",NOx,UF,"",2204,-23.85222205,-50.3902778,20,11565908.06,GJ,2020-01-01,2417274784.54
37,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",3.7e-05,g/GJ,"Wenborn et al., 1999",Benzo(b)fluoranthene,UF,"",2204,-23.85222205,-50.3902778,20,11565908.06,GJ,2020-01-01,427.93859822
2.2,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.022,fraction of PM2.5,See Note in Guidebook Chapter,BC,UF,"",2204,-23.85222205,-50.3902778,20,11565908.06,GJ,2020-01-01,865129.922888
29,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",2.9e-05,g/GJ,"Wenborn et al., 1999",Benzo(k)fluoranthene,UF,"",2204,-23.85222205,-50.3902778,20,11565908.06,GJ,2020-01-01,335.41133374
8.7,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",8.7,g/GJ,"US EPA (1998), chapter 1.1",CO,UF,"",2204,-23.85222205,-50.3902778,20,11565908.06,GJ,2020-01-01,100623400.122
11.4,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",11.4,g/GJ,"US EPA (1998), chapter 1.1",TSP,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,1529475681.9
7.8,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0078,g/GJ,Expert judgement derived from Guidebook (2006),Cu,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,1046483.3613
1.18,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",1.18e-06,g/GJ,"US EPA (1998), chapter 1.1","Indeno(1,2,3-cd)pyrene",UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,158.31414953
0.74,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",7.4e-07,g/GJ,"US EPA (1998), chapter 1.1",Benzo(a)pyrene,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,99.28175479
10,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",1e-08,g/GJ,UNEP (2005); Coal fired power boilers,PCDD/F,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,1.341645335
3.3,ng WHO-TEG/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",3.3,g/GJ,"Grochowalski & Konieczyński, 2008",PCB,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,442742960.55
19,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.019,g/GJ,Expert judgement derived from EMEP/EEA Guidebook (2006),Zn,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,2549126.1365
4.9,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0049,g/GJ,"US EPA (1998), chapter 1.1",Ni,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,657406.21415
4.5,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0045,g/GJ,"US EPA (1998), chapter 1.1",Cr,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,603740.40075
7.1,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0071,g/GJ,"US EPA (1998), chapter 1.1",As,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,952568.18785
1.4,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0014,g/GJ,"US EPA (1998), chapter 1.1",Hg,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,187830.3469
0.9,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",9e-04,g/GJ,"US EPA (1998), chapter 1.1",Cd,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,120748.08015
7.3,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0073,g/GJ,"US EPA (1998), chapter 1.1",Pb,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,979401.09455
3.4,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",3.4,g/GJ,"US EPA (1998), chapter 1.1",PM2.5,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,456159413.9
7.7,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",7.7,g/GJ,"US EPA (1998), chapter 1.1",PM10,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,1033066907.95
23,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.023,g/GJ,"US EPA (1998), chapter 1.1",Se,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,3085784.2705
6.7,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",6.7e-06,g/GJ,"Grochowalski & Konieczyński, 2008",HCB,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,898.90237445
820,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",820,g/GJ,See Note in Guidebook Chapter,SOx,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,110014917470
1,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",1,g/GJ,"US EPA (1998), chapter 1.1",NMVOC,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,134164533.5
209,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",209,g/GJ,"US EPA (1998), chapter 1.1",NOx,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,28040387501.5
37,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",3.7e-05,g/GJ,"Wenborn et al., 1999",Benzo(b)fluoranthene,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,4964.0877395
2.2,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.022,fraction of PM2.5,See Note in Guidebook Chapter,BC,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,10035507.1058
29,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",2.9e-05,g/GJ,"Wenborn et al., 1999",Benzo(k)fluoranthene,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,3890.7714715
8.7,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",8.7,g/GJ,"US EPA (1998), chapter 1.1",CO,UF,"",2260,-28.45423334,-48.96906967,20,134164533.5,GJ,2020-01-01,1167231441.45
11.4,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",11.4,g/GJ,"US EPA (1998), chapter 1.1",TSP,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,1727252709.84
7.8,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0078,g/GJ,Expert judgement derived from Guidebook (2006),Cu,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,1181804.48568
1.18,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",1.18e-06,g/GJ,"US EPA (1998), chapter 1.1","Indeno(1,2,3-cd)pyrene",UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,178.785806808
0.74,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",7.4e-07,g/GJ,"US EPA (1998), chapter 1.1",Benzo(a)pyrene,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,112.119912744
10,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",1e-08,g/GJ,UNEP (2005); Coal fired power boilers,PCDD/F,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,1.515133956
3.3,ng WHO-TEG/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",3.3,g/GJ,"Grochowalski & Konieczyński, 2008",PCB,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,499994205.48
19,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.019,g/GJ,Expert judgement derived from EMEP/EEA Guidebook (2006),Zn,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,2878754.5164
4.9,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0049,g/GJ,"US EPA (1998), chapter 1.1",Ni,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,742415.63844
4.5,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0045,g/GJ,"US EPA (1998), chapter 1.1",Cr,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,681810.2802
7.1,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0071,g/GJ,"US EPA (1998), chapter 1.1",As,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,1075745.10876
1.4,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0014,g/GJ,"US EPA (1998), chapter 1.1",Hg,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,212118.75384
0.9,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",9e-04,g/GJ,"US EPA (1998), chapter 1.1",Cd,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,136362.05604
7.3,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0073,g/GJ,"US EPA (1998), chapter 1.1",Pb,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,1106047.78788
3.4,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",3.4,g/GJ,"US EPA (1998), chapter 1.1",PM2.5,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,515145545.04
7.7,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",7.7,g/GJ,"US EPA (1998), chapter 1.1",PM10,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,1166653146.12
23,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.023,g/GJ,"US EPA (1998), chapter 1.1",Se,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,3484808.0988
6.7,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",6.7e-06,g/GJ,"Grochowalski & Konieczyński, 2008",HCB,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,1015.13975052
820,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",820,g/GJ,See Note in Guidebook Chapter,SOx,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,124240984392
1,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",1,g/GJ,"US EPA (1998), chapter 1.1",NMVOC,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,151513395.6
209,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",209,g/GJ,"US EPA (1998), chapter 1.1",NOx,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,31666299680.4
37,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",3.7e-05,g/GJ,"Wenborn et al., 1999",Benzo(b)fluoranthene,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,5605.9956372
2.2,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.022,fraction of PM2.5,See Note in Guidebook Chapter,BC,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,11333201.99088
29,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",2.9e-05,g/GJ,"Wenborn et al., 1999",Benzo(k)fluoranthene,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,4393.8884724
8.7,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",8.7,g/GJ,"US EPA (1998), chapter 1.1",CO,UF,"",2592,-28.45423333,-48.96906967,20,151513395.6,GJ,2020-01-01,1318166541.72
11.4,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",11.4,g/GJ,"US EPA (1998), chapter 1.1",TSP,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,2393102036.82
7.8,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0078,g/GJ,Expert judgement derived from Guidebook (2006),Cu,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,1637385.60414
1.18,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",1.18e-06,g/GJ,"US EPA (1998), chapter 1.1","Indeno(1,2,3-cd)pyrene",UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,247.707052934
0.74,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",7.4e-07,g/GJ,"US EPA (1998), chapter 1.1",Benzo(a)pyrene,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,155.341711162
10,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",1e-08,g/GJ,UNEP (2005); Coal fired power boilers,PCDD/F,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,2.099212313
3.3,ng WHO-TEG/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",3.3,g/GJ,"Grochowalski & Konieczyński, 2008",PCB,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,692740063.29
19,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.019,g/GJ,Expert judgement derived from EMEP/EEA Guidebook (2006),Zn,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,3988503.3947
4.9,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0049,g/GJ,"US EPA (1998), chapter 1.1",Ni,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,1028614.03337
4.5,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0045,g/GJ,"US EPA (1998), chapter 1.1",Cr,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,944645.54085
7.1,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0071,g/GJ,"US EPA (1998), chapter 1.1",As,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,1490440.74223
1.4,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0014,g/GJ,"US EPA (1998), chapter 1.1",Hg,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,293889.72382
0.9,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",9e-04,g/GJ,"US EPA (1998), chapter 1.1",Cd,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,188929.10817
7.3,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.0073,g/GJ,"US EPA (1998), chapter 1.1",Pb,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,1532424.98849
3.4,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",3.4,g/GJ,"US EPA (1998), chapter 1.1",PM2.5,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,713732186.42
7.7,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",7.7,g/GJ,"US EPA (1998), chapter 1.1",PM10,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,1616393481.01
23,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",0.023,g/GJ,"US EPA (1998), chapter 1.1",Se,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,4828188.3199
6.7,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",6.7e-06,g/GJ,"Grochowalski & Konieczyński, 2008",HCB,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,1406.47224971
820,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",820,g/GJ,See Note in Guidebook Chapter,SOx,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,172135409666
1,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",1,g/GJ,"US EPA (1998), chapter 1.1",NMVOC,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,209921231.3
209,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",209,g/GJ,"US EPA (1998), chapter 1.1",NOx,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,43873537341.7
37,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-2,1.A.1.a,NFR,Hard Coal,"",3.7e-05,g/GJ,"Wenborn et al., 1999",Benzo(b)fluoranthene,UF,"",2596,-28.45423334,-48.96906967,20,209921231.3,GJ,2020-01-01,7767.0855581
