Value,Unit,source,category,type,tech,table,code,codetype,fuel,tech2,ef,unit,reference,pol,region,other,id,lat,lon,alt,activity,unit_activity,date_activity,emissions
0.0155,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",1.55e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,393.843145299444,GJ,2020-02-01,0.00610456875214138
1.51,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00151,g/GJ,"US EPA (2003), chapter 1.6",Hg,HERE,"",1,-23,-46,10,393.843145299444,GJ,2020-02-01,0.594703149402161
9.03,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00903,g/GJ,"US EPA (2003), chapter 1.6",Cr,HERE,"",1,-23,-46,10,393.843145299444,GJ,2020-02-01,3.55640360205398
90,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",90,g/GJ,"Nielsen et al., 2010",CO,HERE,"",1,-23,-46,10,393.843145299444,GJ,2020-02-01,35445.88307695
1.76,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00176,g/GJ,"US EPA (2003), chapter 1.6",Cd,HERE,"",1,-23,-46,10,393.843145299444,GJ,2020-02-01,0.693163935727022
20.6,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0206,g/GJ,"US EPA (2003), chapter 1.6",Pb,HERE,"",1,-23,-46,10,393.843145299444,GJ,2020-02-01,8.11316879316855
133,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",133,g/GJ,"US EPA (2003), chapter 1.6",PM2.5,HERE,"",1,-23,-46,10,393.843145299444,GJ,2020-02-01,52381.1383248261
155,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",155,g/GJ,"US EPA (2003), chapter 1.6",PM10,HERE,"",1,-23,-46,10,393.843145299444,GJ,2020-02-01,61045.6875214138
172,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",172,g/GJ,"US EPA (2003), chapter 1.6",TSP,HERE,"",1,-23,-46,10,393.843145299444,GJ,2020-02-01,67741.0209915044
7.31,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",7.31,g/GJ,"US EPA (2003), chapter 1.6",NMVOC,HERE,"",1,-23,-46,10,393.843145299444,GJ,2020-02-01,2878.99339213894
9.46,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00946,g/GJ,"US EPA (2003), chapter 1.6",As,HERE,"",1,-23,-46,10,393.843145299444,GJ,2020-02-01,3.72575615453274
81,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",81,g/GJ,"Nielsen et al., 2010",NOx,HERE,"",1,-23,-46,10,393.843145299444,GJ,2020-02-01,31901.294769255
3.3,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.3,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,393.843145299444,GJ,2020-02-01,1728.57756471926
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",10.8,g/GJ,"US EPA (2003), chapter 1.6",SOx,HERE,"",1,-23,-46,10,393.843145299444,GJ,2020-02-01,4253.505969234
1.12,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00112,g/GJ,"US EPA (2003), chapter 1.6",Benzo(a)pyrene,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,0.455099484678783
5,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",5e-06,g/GJ,"Bailey, 2001",HCB,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,0.00203169412803028
0.0374,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.74e-05,g/GJ,"US EPA (2003), chapter 1.6","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,0.0151970720776665
0.043,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",4.3e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,0.0174725695010604
50,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",5e-08,g/GJ,UNEP (2005) (for clean wood),PCDD/F,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,2.03169412803028e-05
3.5,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.5e-06,g/GJ,"US EPA (2003), chapter 1.6",PCB,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,0.0014221858896212
181,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.181,g/GJ,"US EPA (2003), chapter 1.6",Zn,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,73.5473274346962
1.2,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0012,g/GJ,"US EPA (2003), chapter 1.6",Se,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,0.487606590727268
14.2,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0142,g/GJ,"US EPA (2003), chapter 1.6",Ni,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,5.770011323606
21.1,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0211,g/GJ,"US EPA (2003), chapter 1.6",Cu,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,8.5737492202878
0.0155,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",1.55e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,0.00629825179689388
1.51,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00151,g/GJ,"US EPA (2003), chapter 1.6",Hg,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,0.613571626665145
9.03,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00903,g/GJ,"US EPA (2003), chapter 1.6",Cr,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,3.66923959522269
90,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",90,g/GJ,"Nielsen et al., 2010",CO,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,36570.4943045451
1.76,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00176,g/GJ,"US EPA (2003), chapter 1.6",Cd,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,0.71515633306666
20.6,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0206,g/GJ,"US EPA (2003), chapter 1.6",Pb,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,8.37057980748477
133,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",133,g/GJ,"US EPA (2003), chapter 1.6",PM2.5,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,54043.0638056055
155,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",155,g/GJ,"US EPA (2003), chapter 1.6",PM10,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,62982.5179689388
172,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",172,g/GJ,"US EPA (2003), chapter 1.6",TSP,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,69890.2780042417
7.31,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",7.31,g/GJ,"US EPA (2003), chapter 1.6",NMVOC,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,2970.33681518027
9.46,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00946,g/GJ,"US EPA (2003), chapter 1.6",As,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,3.8439652902333
81,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",81,g/GJ,"Nielsen et al., 2010",NOx,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,32913.4448740906
3.3,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.3,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,1783.42110558498
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",10.8,g/GJ,"US EPA (2003), chapter 1.6",SOx,HERE,"",1,-23,-46,10,406.338825606057,GJ,2020-03-01,4388.45931654541
1.12,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00112,g/GJ,"US EPA (2003), chapter 1.6",Benzo(a)pyrene,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,0.467416111848125
5,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",5e-06,g/GJ,"Bailey, 2001",HCB,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,0.00208667907075056
0.0374,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.74e-05,g/GJ,"US EPA (2003), chapter 1.6","Indeno(1,2,3-cd)pyrene",HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,0.0156083594492142
0.043,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",4.3e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(b)fluoranthene,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,0.0179454400084548
50,ng I-TEQ/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",5e-08,g/GJ,UNEP (2005) (for clean wood),PCDD/F,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,2.08667907075056e-05
3.5,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.5e-06,g/GJ,"US EPA (2003), chapter 1.6",PCB,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,0.00146067534952539
181,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.181,g/GJ,"US EPA (2003), chapter 1.6",Zn,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,75.5377823611701
1.2,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0012,g/GJ,"US EPA (2003), chapter 1.6",Se,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,0.500802976980133
14.2,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0142,g/GJ,"US EPA (2003), chapter 1.6",Ni,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,5.92616856093158
21.1,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0211,g/GJ,"US EPA (2003), chapter 1.6",Cu,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,8.80578567856735
0.0155,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",1.55e-05,g/GJ,"US EPA (2003), chapter 1.6",Benzo(k)fluoranthene,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,0.00646870511932672
1.51,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00151,g/GJ,"US EPA (2003), chapter 1.6",Hg,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,0.630177079366668
9.03,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00903,g/GJ,"US EPA (2003), chapter 1.6",Cr,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,3.7685424017755
90,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",90,g/GJ,"Nielsen et al., 2010",CO,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,37560.22327351
1.76,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00176,g/GJ,"US EPA (2003), chapter 1.6",Cd,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,0.734511032904196
20.6,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.0206,g/GJ,"US EPA (2003), chapter 1.6",Pb,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,8.59711777149229
133,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",133,g/GJ,"US EPA (2003), chapter 1.6",PM2.5,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,55505.6632819648
155,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",155,g/GJ,"US EPA (2003), chapter 1.6",PM10,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,64687.0511932672
172,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",172,g/GJ,"US EPA (2003), chapter 1.6",TSP,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,71781.7600338191
7.31,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",7.31,g/GJ,"US EPA (2003), chapter 1.6",NMVOC,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,3050.72480143731
9.46,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00946,g/GJ,"US EPA (2003), chapter 1.6",As,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,3.94799680186005
81,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",81,g/GJ,"Nielsen et al., 2010",NOx,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,33804.200946159
3.3,% of PM2.5,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",3.3,% of PM2.5,See note in Guidebook chapter,BC,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,1831.68688830484
10.8,g/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",10.8,g/GJ,"US EPA (2003), chapter 1.6",SOx,HERE,"",1,-23,-46,10,417.335814150111,GJ,2020-04-01,4507.2267928212
1.12,mg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",0.00112,g/GJ,"US EPA (2003), chapter 1.6",Benzo(a)pyrene,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,0.57330776911328
5,µg/GJ,EMEP,Public electricity and heat production,Tier 1 Emission Factor,,Table_3-8,1.A.1.a,NFR,Biomass,"",5e-06,g/GJ,"Bailey, 2001",HCB,HERE,"",1,-23,-46,10,511.881936708286,GJ,2020-05-01,0.00255940968354143
